LGA_2018,Region,Time,Value,,
56160,Murchison (S),2015,155,,
56160,Murchison (S),2016,158,,
56160,Murchison (S),2017,163,,
56160,Murchison (S),2018,162,,
56230,Murray (S),2001,10899,,
56230,Murray (S),2002,11211,,
56230,Murray (S),2003,11611,,
56230,Murray (S),2004,11904,,
56230,Murray (S),2005,12266,,
56230,Murray (S),2006,12522,,
56230,Murray (S),2007,12819,,
56230,Murray (S),2008,13477,,
56230,Murray (S),2009,14144,,
56230,Murray (S),2010,14586,,
56230,Murray (S),2011,14773,,
56230,Murray (S),2012,15475,,
56230,Murray (S),2013,16087,,
56230,Murray (S),2014,16542,,
56230,Murray (S),2015,16909,,
56230,Murray (S),2016,17126,,
56230,Murray (S),2017,17338,,
56230,Murray (S),2018,17653,,
56300,Nannup (S),2001,1223,,
56300,Nannup (S),2002,1235,,
56300,Nannup (S),2003,1237,,
56300,Nannup (S),2004,1247,,
56300,Nannup (S),2005,1271,,
56300,Nannup (S),2006,1282,,
56300,Nannup (S),2007,1277,,
56300,Nannup (S),2008,1291,,
56300,Nannup (S),2009,1296,,
56300,Nannup (S),2010,1301,,
56300,Nannup (S),2011,1304,,
56300,Nannup (S),2012,1326,,
56300,Nannup (S),2013,1343,,
56300,Nannup (S),2014,1350,,
56300,Nannup (S),2015,1352,,
56300,Nannup (S),2016,1339,,
56300,Nannup (S),2017,1347,,
56300,Nannup (S),2018,1363,,
56370,Narembeen (S),2001,963,,
56370,Narembeen (S),2002,964,,
56370,Narembeen (S),2003,977,,
56370,Narembeen (S),2004,960,,
56370,Narembeen (S),2005,952,,
56370,Narembeen (S),2006,945,,
56370,Narembeen (S),2007,890,,
56370,Narembeen (S),2008,856,,
56370,Narembeen (S),2009,846,,
56370,Narembeen (S),2010,836,,
56370,Narembeen (S),2011,839,,
56370,Narembeen (S),2012,836,,
56370,Narembeen (S),2013,826,,
56370,Narembeen (S),2014,818,,
56370,Narembeen (S),2015,820,,
56370,Narembeen (S),2016,815,,
56370,Narembeen (S),2017,829,,
56370,Narembeen (S),2018,837,,
56460,Narrogin (S),2001,5541,,
56460,Narrogin (S),2002,5544,,
56460,Narrogin (S),2003,5550,,
56460,Narrogin (S),2004,5403,,
56460,Narrogin (S),2005,5363,,
56460,Narrogin (S),2006,5331,,
56460,Narrogin (S),2007,5287,,
56460,Narrogin (S),2008,5281,,
56460,Narrogin (S),2009,5282,,
56460,Narrogin (S),2010,5246,,
56460,Narrogin (S),2011,5260,,
56460,Narrogin (S),2012,5306,,
56460,Narrogin (S),2013,5324,,
56460,Narrogin (S),2014,5339,,
56460,Narrogin (S),2015,5333,,
56460,Narrogin (S),2016,5235,,
56460,Narrogin (S),2017,5193,,
56460,Narrogin (S),2018,5040,,
56580,Nedlands (C),2001,21564,,
56580,Nedlands (C),2002,21630,,
56580,Nedlands (C),2003,21634,,
56580,Nedlands (C),2004,21557,,
56580,Nedlands (C),2005,21459,,
56580,Nedlands (C),2006,21394,,
56580,Nedlands (C),2007,21435,,
56580,Nedlands (C),2008,21622,,
56580,Nedlands (C),2009,21707,,
56580,Nedlands (C),2010,21694,,
56580,Nedlands (C),2011,21965,,
56580,Nedlands (C),2012,22423,,
56580,Nedlands (C),2013,22665,,
56580,Nedlands (C),2014,22686,,
56580,Nedlands (C),2015,22435,,
56580,Nedlands (C),2016,22108,,
56580,Nedlands (C),2017,22349,,
56580,Nedlands (C),2018,22554,,
56620,Ngaanyatjarraku (S),2001,1562,,
56620,Ngaanyatjarraku (S),2002,1533,,
56620,Ngaanyatjarraku (S),2003,1506,,
56620,Ngaanyatjarraku (S),2004,1493,,
56620,Ngaanyatjarraku (S),2005,1477,,
56620,Ngaanyatjarraku (S),2006,1466,,
56620,Ngaanyatjarraku (S),2007,1483,,
56620,Ngaanyatjarraku (S),2008,1498,,
56620,Ngaanyatjarraku (S),2009,1494,,
56620,Ngaanyatjarraku (S),2010,1508,,
56620,Ngaanyatjarraku (S),2011,1508,,
56620,Ngaanyatjarraku (S),2012,1591,,
56620,Ngaanyatjarraku (S),2013,1689,,
56620,Ngaanyatjarraku (S),2014,1705,,
56620,Ngaanyatjarraku (S),2015,1713,,
56620,Ngaanyatjarraku (S),2016,1708,,
56620,Ngaanyatjarraku (S),2017,1723,,
56620,Ngaanyatjarraku (S),2018,1747,,
56730,Northam (S),2001,10284,,
56730,Northam (S),2002,10302,,
56730,Northam (S),2003,10267,,
56730,Northam (S),2004,10157,,
56730,Northam (S),2005,10270,,
56730,Northam (S),2006,10280,,
56730,Northam (S),2007,10256,,
56730,Northam (S),2008,10400,,
56730,Northam (S),2009,10553,,
56730,Northam (S),2010,10670,,
56730,Northam (S),2011,10830,,
56730,Northam (S),2012,11169,,
56730,Northam (S),2013,11472,,
56730,Northam (S),2014,11570,,
56730,Northam (S),2015,11420,,
56730,Northam (S),2016,11238,,
56730,Northam (S),2017,11228,,
56730,Northam (S),2018,11190,,
56790,Northampton (S),2001,3347,,
56790,Northampton (S),2002,3358,,
56790,Northampton (S),2003,3355,,
56790,Northampton (S),2004,3369,,
56790,Northampton (S),2005,3345,,
56790,Northampton (S),2006,3334,,
56790,Northampton (S),2007,3322,,
56790,Northampton (S),2008,3318,,
56790,Northampton (S),2009,3309,,
56790,Northampton (S),2010,3298,,
56790,Northampton (S),2011,3281,,
56790,Northampton (S),2012,3371,,
56790,Northampton (S),2013,3432,,
56790,Northampton (S),2014,3389,,
56790,Northampton (S),2015,3357,,
56790,Northampton (S),2016,3335,,
56790,Northampton (S),2017,3205,,
56790,Northampton (S),2018,3077,,
56860,Nungarin (S),2001,276,,
56860,Nungarin (S),2002,273,,
56860,Nungarin (S),2003,269,,
56860,Nungarin (S),2004,266,,
56860,Nungarin (S),2005,258,,
56860,Nungarin (S),2006,255,,
56860,Nungarin (S),2007,252,,
56860,Nungarin (S),2008,247,,
56860,Nungarin (S),2009,238,,
56860,Nungarin (S),2010,234,,
56860,Nungarin (S),2011,236,,
56860,Nungarin (S),2012,246,,
56860,Nungarin (S),2013,254,,
56860,Nungarin (S),2014,256,,
56860,Nungarin (S),2015,259,,
56860,Nungarin (S),2016,259,,
56860,Nungarin (S),2017,253,,
56860,Nungarin (S),2018,247,,
56930,Peppermint Grove (S),2001,1653,,
56930,Peppermint Grove (S),2002,1651,,
56930,Peppermint Grove (S),2003,1656,,
56930,Peppermint Grove (S),2004,1672,,
56930,Peppermint Grove (S),2005,1692,,
56930,Peppermint Grove (S),2006,1691,,
56930,Peppermint Grove (S),2007,1653,,
56930,Peppermint Grove (S),2008,1630,,
56930,Peppermint Grove (S),2009,1633,,
56930,Peppermint Grove (S),2010,1627,,
56930,Peppermint Grove (S),2011,1629,,
56930,Peppermint Grove (S),2012,1688,,
56930,Peppermint Grove (S),2013,1694,,
56930,Peppermint Grove (S),2014,1707,,
56930,Peppermint Grove (S),2015,1709,,
56930,Peppermint Grove (S),2016,1708,,
56930,Peppermint Grove (S),2017,1717,,
56930,Peppermint Grove (S),2018,1721,,
57000,Perenjori (S),2001,615,,
57000,Perenjori (S),2002,593,,
57000,Perenjori (S),2003,584,,
57000,Perenjori (S),2004,583,,
57000,Perenjori (S),2005,574,,
57000,Perenjori (S),2006,561,,
57000,Perenjori (S),2007,607,,
57000,Perenjori (S),2008,680,,
57000,Perenjori (S),2009,773,,
57000,Perenjori (S),2010,852,,
57000,Perenjori (S),2011,930,,
57000,Perenjori (S),2012,880,,
57000,Perenjori (S),2013,830,,
57000,Perenjori (S),2014,762,,
57000,Perenjori (S),2015,696,,
57000,Perenjori (S),2016,630,,
57000,Perenjori (S),2017,617,,
57000,Perenjori (S),2018,596,,
57080,Perth (C),2001,10510,,
57080,Perth (C),2002,11245,,
57080,Perth (C),2003,11729,,
57080,Perth (C),2004,12730,,
57080,Perth (C),2005,13939,,
57080,Perth (C),2006,15232,,
57080,Perth (C),2007,16407,,
57080,Perth (C),2008,17905,,
57080,Perth (C),2009,19898,,
57080,Perth (C),2010,20764,,
57080,Perth (C),2011,21416,,
57080,Perth (C),2012,23066,,
57080,Perth (C),2013,24317,,
57080,Perth (C),2014,25257,,
57080,Perth (C),2015,26096,,
57080,Perth (C),2016,26879,,
57080,Perth (C),2017,27273,,
57080,Perth (C),2018,27762,,
57140,Pingelly (S),2001,1217,,
57140,Pingelly (S),2002,1214,,
57140,Pingelly (S),2003,1215,,
57140,Pingelly (S),2004,1208,,
57140,Pingelly (S),2005,1217,,
57140,Pingelly (S),2006,1220,,
57140,Pingelly (S),2007,1207,,
57140,Pingelly (S),2008,1206,,
57140,Pingelly (S),2009,1209,,
57140,Pingelly (S),2010,1215,,
57140,Pingelly (S),2011,1209,,
57140,Pingelly (S),2012,1206,,
57140,Pingelly (S),2013,1205,,
57140,Pingelly (S),2014,1187,,
57140,Pingelly (S),2015,1202,,
57140,Pingelly (S),2016,1183,,
57140,Pingelly (S),2017,1169,,
57140,Pingelly (S),2018,1152,,
57210,Plantagenet (S),2001,4707,,
57210,Plantagenet (S),2002,4658,,
57210,Plantagenet (S),2003,4622,,
57210,Plantagenet (S),2004,4605,,
57210,Plantagenet (S),2005,4643,,
57210,Plantagenet (S),2006,4694,,
57210,Plantagenet (S),2007,4762,,
57210,Plantagenet (S),2008,4863,,
57210,Plantagenet (S),2009,4974,,
57210,Plantagenet (S),2010,4978,,
57210,Plantagenet (S),2011,5032,,
57210,Plantagenet (S),2012,5118,,
57210,Plantagenet (S),2013,5172,,
57210,Plantagenet (S),2014,5151,,
57210,Plantagenet (S),2015,5130,,
57210,Plantagenet (S),2016,5103,,
57210,Plantagenet (S),2017,5167,,
57210,Plantagenet (S),2018,5249,,
57280,Port Hedland (T),2001,12881,,
57280,Port Hedland (T),2002,13201,,
57280,Port Hedland (T),2003,13555,,
57280,Port Hedland (T),2004,13692,,
57280,Port Hedland (T),2005,13880,,
57280,Port Hedland (T),2006,14084,,
57280,Port Hedland (T),2007,14129,,
57280,Port Hedland (T),2008,14309,,
57280,Port Hedland (T),2009,14825,,
57280,Port Hedland (T),2010,15252,,
57280,Port Hedland (T),2011,15659,,
57280,Port Hedland (T),2012,15851,,
57280,Port Hedland (T),2013,15951,,
57280,Port Hedland (T),2014,15648,,
57280,Port Hedland (T),2015,15387,,
57280,Port Hedland (T),2016,15064,,
57280,Port Hedland (T),2017,14958,,
57280,Port Hedland (T),2018,14975,,
57350,Quairading (S),2001,1140,,
57350,Quairading (S),2002,1137,,
57350,Quairading (S),2003,1130,,
57350,Quairading (S),2004,1084,,
57350,Quairading (S),2005,1068,,
57350,Quairading (S),2006,1071,,
57350,Quairading (S),2007,1070,,
57350,Quairading (S),2008,1078,,
57350,Quairading (S),2009,1080,,
57350,Quairading (S),2010,1074,,
57350,Quairading (S),2011,1073,,
57350,Quairading (S),2012,1072,,
57350,Quairading (S),2013,1066,,
57350,Quairading (S),2014,1066,,
57350,Quairading (S),2015,1060,,
57350,Quairading (S),2016,1038,,
57350,Quairading (S),2017,1018,,
57350,Quairading (S),2018,1007,,
57420,Ravensthorpe (S),2001,1510,,
57420,Ravensthorpe (S),2002,1543,,
57420,Ravensthorpe (S),2003,1562,,
57420,Ravensthorpe (S),2004,1589,,
57420,Ravensthorpe (S),2005,1733,,
57420,Ravensthorpe (S),2006,2045,,
57420,Ravensthorpe (S),2007,2110,,
57420,Ravensthorpe (S),2008,2220,,
57420,Ravensthorpe (S),2009,2171,,
57420,Ravensthorpe (S),2010,2158,,
57420,Ravensthorpe (S),2011,2187,,
57420,Ravensthorpe (S),2012,2154,,
57420,Ravensthorpe (S),2013,2118,,
57420,Ravensthorpe (S),2014,2036,,
57420,Ravensthorpe (S),2015,1906,,
57420,Ravensthorpe (S),2016,1764,,
57420,Ravensthorpe (S),2017,1679,,
57420,Ravensthorpe (S),2018,1598,,
57490,Rockingham (C),2001,74185,,
57490,Rockingham (C),2002,75802,,
57490,Rockingham (C),2003,77718,,
57490,Rockingham (C),2004,80168,,
57490,Rockingham (C),2005,82936,,
57490,Rockingham (C),2006,87033,,
57490,Rockingham (C),2007,92235,,
57490,Rockingham (C),2008,96506,,
57490,Rockingham (C),2009,100639,,
57490,Rockingham (C),2010,104922,,
57490,Rockingham (C),2011,109415,,
57490,Rockingham (C),2012,114412,,
57490,Rockingham (C),2013,119300,,
57490,Rockingham (C),2014,123038,,
57490,Rockingham (C),2015,126012,,
57490,Rockingham (C),2016,128992,,
57490,Rockingham (C),2017,131003,,
57490,Rockingham (C),2018,133389,,
57630,Sandstone (S),2001,134,,
57630,Sandstone (S),2002,134,,
57630,Sandstone (S),2003,132,,
57630,Sandstone (S),2004,133,,
57630,Sandstone (S),2005,126,,
57630,Sandstone (S),2006,126,,
57630,Sandstone (S),2007,123,,
57630,Sandstone (S),2008,117,,
57630,Sandstone (S),2009,113,,
57630,Sandstone (S),2010,110,,
57630,Sandstone (S),2011,109,,
57630,Sandstone (S),2012,111,,
57630,Sandstone (S),2013,112,,
57630,Sandstone (S),2014,106,,
57630,Sandstone (S),2015,100,,
57630,Sandstone (S),2016,93,,
57630,Sandstone (S),2017,85,,
57630,Sandstone (S),2018,81,,
57700,Serpentine-Jarrahdale (S),2001,11733,,
57700,Serpentine-Jarrahdale (S),2002,11931,,
57700,Serpentine-Jarrahdale (S),2003,12200,,
57700,Serpentine-Jarrahdale (S),2004,12438,,
57700,Serpentine-Jarrahdale (S),2005,12913,,
57700,Serpentine-Jarrahdale (S),2006,13246,,
57700,Serpentine-Jarrahdale (S),2007,14055,,
57700,Serpentine-Jarrahdale (S),2008,15224,,
57700,Serpentine-Jarrahdale (S),2009,16487,,
57700,Serpentine-Jarrahdale (S),2010,17201,,
57700,Serpentine-Jarrahdale (S),2011,18495,,
57700,Serpentine-Jarrahdale (S),2012,20368,,
57700,Serpentine-Jarrahdale (S),2013,22011,,
57700,Serpentine-Jarrahdale (S),2014,23592,,
57700,Serpentine-Jarrahdale (S),2015,25499,,
57700,Serpentine-Jarrahdale (S),2016,27578,,
57700,Serpentine-Jarrahdale (S),2017,29355,,
57700,Serpentine-Jarrahdale (S),2018,30933,,
57770,Shark Bay (S),2001,926,,
57770,Shark Bay (S),2002,925,,
57770,Shark Bay (S),2003,921,,
57770,Shark Bay (S),2004,923,,
57770,Shark Bay (S),2005,909,,
57770,Shark Bay (S),2006,906,,
57770,Shark Bay (S),2007,891,,
57770,Shark Bay (S),2008,886,,
57770,Shark Bay (S),2009,883,,
57770,Shark Bay (S),2010,883,,
57770,Shark Bay (S),2011,887,,
57770,Shark Bay (S),2012,914,,
57770,Shark Bay (S),2013,936,,
57770,Shark Bay (S),2014,948,,
57770,Shark Bay (S),2015,965,,
57770,Shark Bay (S),2016,963,,
57770,Shark Bay (S),2017,952,,
57770,Shark Bay (S),2018,946,,
57840,South Perth (C),2001,37606,,
57840,South Perth (C),2002,38357,,
57840,South Perth (C),2003,38944,,
57840,South Perth (C),2004,39481,,
57840,South Perth (C),2005,40025,,
57840,South Perth (C),2006,40517,,
57840,South Perth (C),2007,41233,,
57840,South Perth (C),2008,42135,,
57840,South Perth (C),2009,42925,,
57840,South Perth (C),2010,42987,,
57840,South Perth (C),2011,43618,,
57840,South Perth (C),2012,44099,,
57840,South Perth (C),2013,44348,,
57840,South Perth (C),2014,44251,,
57840,South Perth (C),2015,44096,,
57840,South Perth (C),2016,43879,,
57840,South Perth (C),2017,43649,,
57840,South Perth (C),2018,43554,,
57910,Stirling (C),2001,176209,,
57910,Stirling (C),2002,177345,,
57910,Stirling (C),2003,178865,,
57910,Stirling (C),2004,180470,,
57910,Stirling (C),2005,181976,,
57910,Stirling (C),2006,183957,,
57910,Stirling (C),2007,189261,,
57910,Stirling (C),2008,194607,,
57910,Stirling (C),2009,200137,,
57910,Stirling (C),2010,203918,,
57910,Stirling (C),2011,209043,,
57910,Stirling (C),2012,214240,,
57910,Stirling (C),2013,218043,,
57910,Stirling (C),2014,219372,,
57910,Stirling (C),2015,220152,,
57910,Stirling (C),2016,220073,,
57910,Stirling (C),2017,219842,,
57910,Stirling (C),2018,220249,,
57980,Subiaco (C),2001,12948,,
57980,Subiaco (C),2002,13137,,
57980,Subiaco (C),2003,13431,,
57980,Subiaco (C),2004,13927,,
57980,Subiaco (C),2005,14267,,
57980,Subiaco (C),2006,14464,,
57980,Subiaco (C),2007,14799,,
57980,Subiaco (C),2008,15147,,
57980,Subiaco (C),2009,15570,,
57980,Subiaco (C),2010,15710,,
57980,Subiaco (C),2011,15873,,
57980,Subiaco (C),2012,16159,,
57980,Subiaco (C),2013,16466,,
57980,Subiaco (C),2014,16700,,
57980,Subiaco (C),2015,16927,,
57980,Subiaco (C),2016,17018,,
57980,Subiaco (C),2017,17143,,
57980,Subiaco (C),2018,17106,,
58050,Swan (C),2001,83797,,
58050,Swan (C),2002,86092,,
58050,Swan (C),2003,88350,,
58050,Swan (C),2004,90385,,
58050,Swan (C),2005,92342,,
58050,Swan (C),2006,95206,,
58050,Swan (C),2007,99153,,
58050,Swan (C),2008,103027,,
58050,Swan (C),2009,106847,,
58050,Swan (C),2010,109618,,
58050,Swan (C),2011,112802,,
58050,Swan (C),2012,118335,,
58050,Swan (C),2013,123643,,
58050,Swan (C),2014,128032,,
58050,Swan (C),2015,132127,,
58050,Swan (C),2016,136679,,
58050,Swan (C),2017,139972,,
58050,Swan (C),2018,143374,,
58190,Tammin (S),2001,443,,
58190,Tammin (S),2002,439,,
58190,Tammin (S),2003,439,,
58190,Tammin (S),2004,426,,
58190,Tammin (S),2005,420,,
58190,Tammin (S),2006,417,,
58190,Tammin (S),2007,416,,
58190,Tammin (S),2008,417,,
58190,Tammin (S),2009,422,,
58190,Tammin (S),2010,418,,
58190,Tammin (S),2011,415,,
58190,Tammin (S),2012,414,,
58190,Tammin (S),2013,415,,
58190,Tammin (S),2014,414,,
58190,Tammin (S),2015,412,,
58190,Tammin (S),2016,407,,
58190,Tammin (S),2017,407,,
58190,Tammin (S),2018,401,,
58260,Three Springs (S),2001,754,,
58260,Three Springs (S),2002,741,,
58260,Three Springs (S),2003,740,,
58260,Three Springs (S),2004,735,,
58260,Three Springs (S),2005,711,,
58260,Three Springs (S),2006,693,,
58260,Three Springs (S),2007,672,,
58260,Three Springs (S),2008,671,,
58260,Three Springs (S),2009,663,,
58260,Three Springs (S),2010,646,,
58260,Three Springs (S),2011,633,,
58260,Three Springs (S),2012,637,,
58260,Three Springs (S),2013,638,,
58260,Three Springs (S),2014,627,,
58260,Three Springs (S),2015,619,,
58260,Three Springs (S),2016,608,,
58260,Three Springs (S),2017,610,,
58260,Three Springs (S),2018,591,,
58330,Toodyay (S),2001,4084,,
58330,Toodyay (S),2002,4142,,
58330,Toodyay (S),2003,4147,,
58330,Toodyay (S),2004,4198,,
58330,Toodyay (S),2005,4277,,
58330,Toodyay (S),2006,4330,,
58330,Toodyay (S),2007,4360,,
58330,Toodyay (S),2008,4404,,
58330,Toodyay (S),2009,4450,,
58330,Toodyay (S),2010,4493,,
58330,Toodyay (S),2011,4529,,
58330,Toodyay (S),2012,4612,,
58330,Toodyay (S),2013,4682,,
58330,Toodyay (S),2014,4620,,
58330,Toodyay (S),2015,4535,,
58330,Toodyay (S),2016,4461,,
58330,Toodyay (S),2017,4507,,
58330,Toodyay (S),2018,4427,,
58400,Trayning (S),2001,394,,
58400,Trayning (S),2002,395,,
58400,Trayning (S),2003,403,,
58400,Trayning (S),2004,410,,
58400,Trayning (S),2005,408,,
58400,Trayning (S),2006,410,,
58400,Trayning (S),2007,395,,
58400,Trayning (S),2008,385,,
58400,Trayning (S),2009,370,,
58400,Trayning (S),2010,359,,
58400,Trayning (S),2011,355,,
58400,Trayning (S),2012,362,,
58400,Trayning (S),2013,366,,
58400,Trayning (S),2014,364,,
58400,Trayning (S),2015,358,,
58400,Trayning (S),2016,354,,
58400,Trayning (S),2017,352,,
58400,Trayning (S),2018,348,,
58470,Upper Gascoyne (S),2001,356,,
58470,Upper Gascoyne (S),2002,356,,
58470,Upper Gascoyne (S),2003,348,,
58470,Upper Gascoyne (S),2004,339,,
58470,Upper Gascoyne (S),2005,332,,
58470,Upper Gascoyne (S),2006,307,,
58470,Upper Gascoyne (S),2007,296,,
58470,Upper Gascoyne (S),2008,272,,
58470,Upper Gascoyne (S),2009,262,,
58470,Upper Gascoyne (S),2010,263,,
58470,Upper Gascoyne (S),2011,253,,
58470,Upper Gascoyne (S),2012,260,,
58470,Upper Gascoyne (S),2013,270,,
58470,Upper Gascoyne (S),2014,275,,
58470,Upper Gascoyne (S),2015,278,,
58470,Upper Gascoyne (S),2016,282,,
58470,Upper Gascoyne (S),2017,277,,
58470,Upper Gascoyne (S),2018,279,,
58510,Victoria Park (T),2001,27751,,
58510,Victoria Park (T),2002,27970,,
58510,Victoria Park (T),2003,28216,,
58510,Victoria Park (T),2004,28446,,
58510,Victoria Park (T),2005,28761,,
58510,Victoria Park (T),2006,29162,,
58510,Victoria Park (T),2007,30264,,
58510,Victoria Park (T),2008,31537,,
58510,Victoria Park (T),2009,32751,,
58510,Victoria Park (T),2010,33603,,
58510,Victoria Park (T),2011,34718,,
58510,Victoria Park (T),2012,35599,,
58510,Victoria Park (T),2013,36260,,
58510,Victoria Park (T),2014,36570,,
58510,Victoria Park (T),2015,36714,,
58510,Victoria Park (T),2016,36647,,
58510,Victoria Park (T),2017,36503,,
58510,Victoria Park (T),2018,36601,,
58540,Victoria Plains (S),2001,974,,
58540,Victoria Plains (S),2002,973,,
58540,Victoria Plains (S),2003,979,,
58540,Victoria Plains (S),2004,971,,
58540,Victoria Plains (S),2005,962,,
58540,Victoria Plains (S),2006,946,,
58540,Victoria Plains (S),2007,935,,
58540,Victoria Plains (S),2008,936,,
58540,Victoria Plains (S),2009,940,,
58540,Victoria Plains (S),2010,931,,
58540,Victoria Plains (S),2011,926,,
58540,Victoria Plains (S),2012,934,,
58540,Victoria Plains (S),2013,932,,
58540,Victoria Plains (S),2014,934,,
58540,Victoria Plains (S),2015,931,,
58540,Victoria Plains (S),2016,924,,
58540,Victoria Plains (S),2017,929,,
58540,Victoria Plains (S),2018,934,,
58570,Vincent (C),2001,27071,,
58570,Vincent (C),2002,27450,,
58570,Vincent (C),2003,28026,,
58570,Vincent (C),2004,28290,,
58570,Vincent (C),2005,28782,,
58570,Vincent (C),2006,29261,,
58570,Vincent (C),2007,30279,,
58570,Vincent (C),2008,31155,,
58570,Vincent (C),2009,32000,,
58570,Vincent (C),2010,32748,,
58570,Vincent (C),2011,33857,,
58570,Vincent (C),2012,34733,,
58570,Vincent (C),2013,35442,,
58570,Vincent (C),2014,35631,,
58570,Vincent (C),2015,35663,,
58570,Vincent (C),2016,35674,,
58570,Vincent (C),2017,35723,,
58570,Vincent (C),2018,36088,,
58610,Wagin (S),2001,1879,,
58610,Wagin (S),2002,1895,,
58610,Wagin (S),2003,1921,,
58610,Wagin (S),2004,1916,,
58610,Wagin (S),2005,1925,,
58610,Wagin (S),2006,1943,,
58610,Wagin (S),2007,1932,,
58610,Wagin (S),2008,1916,,
58610,Wagin (S),2009,1910,,
58610,Wagin (S),2010,1908,,
58610,Wagin (S),2011,1901,,
58610,Wagin (S),2012,1924,,
58610,Wagin (S),2013,1925,,
58610,Wagin (S),2014,1921,,
58610,Wagin (S),2015,1915,,
58610,Wagin (S),2016,1884,,
58610,Wagin (S),2017,1855,,
58610,Wagin (S),2018,1824,,
58680,Wandering (S),2001,333,,
58680,Wandering (S),2002,350,,
58680,Wandering (S),2003,367,,
58680,Wandering (S),2004,365,,
58680,Wandering (S),2005,370,,
58680,Wandering (S),2006,373,,
58680,Wandering (S),2007,386,,
58680,Wandering (S),2008,396,,
58680,Wandering (S),2009,417,,
58680,Wandering (S),2010,438,,
58680,Wandering (S),2011,453,,
58680,Wandering (S),2012,459,,
58680,Wandering (S),2013,451,,
58680,Wandering (S),2014,453,,
58680,Wandering (S),2015,457,,
58680,Wandering (S),2016,458,,
58680,Wandering (S),2017,441,,
58680,Wandering (S),2018,431,,
58760,Wanneroo (C),2001,84323,,
58760,Wanneroo (C),2002,88442,,
58760,Wanneroo (C),2003,93822,,
58760,Wanneroo (C),2004,100185,,
58760,Wanneroo (C),2005,107053,,
58760,Wanneroo (C),2006,114943,,
58760,Wanneroo (C),2007,125837,,
58760,Wanneroo (C),2008,135840,,
58760,Wanneroo (C),2009,145855,,
58760,Wanneroo (C),2010,152746,,
58760,Wanneroo (C),2011,160281,,
58760,Wanneroo (C),2012,168832,,
58760,Wanneroo (C),2013,176627,,
58760,Wanneroo (C),2014,182385,,
58760,Wanneroo (C),2015,188278,,
58760,Wanneroo (C),2016,194779,,
58760,Wanneroo (C),2017,199212,,
58760,Wanneroo (C),2018,203679,,
58820,Waroona (S),2001,3538,,
58820,Waroona (S),2002,3506,,
58820,Waroona (S),2003,3483,,
58820,Waroona (S),2004,3521,,
58820,Waroona (S),2005,3576,,
58820,Waroona (S),2006,3614,,
58820,Waroona (S),2007,3591,,
58820,Waroona (S),2008,3626,,
58820,Waroona (S),2009,3660,,
58820,Waroona (S),2010,3687,,
58820,Waroona (S),2011,3720,,
58820,Waroona (S),2012,3820,,
58820,Waroona (S),2013,3931,,
58820,Waroona (S),2014,4057,,
58820,Waroona (S),2015,4133,,
58820,Waroona (S),2016,4162,,
58820,Waroona (S),2017,4144,,
58820,Waroona (S),2018,4169,,
58890,West Arthur (S),2001,910,,
58890,West Arthur (S),2002,911,,
58890,West Arthur (S),2003,910,,
58890,West Arthur (S),2004,891,,
58890,West Arthur (S),2005,887,,
58890,West Arthur (S),2006,885,,
58890,West Arthur (S),2007,882,,
58890,West Arthur (S),2008,881,,
58890,West Arthur (S),2009,883,,
58890,West Arthur (S),2010,888,,
58890,West Arthur (S),2011,901,,
58890,West Arthur (S),2012,893,,
58890,West Arthur (S),2013,884,,
58890,West Arthur (S),2014,869,,
58890,West Arthur (S),2015,855,,
58890,West Arthur (S),2016,824,,
58890,West Arthur (S),2017,804,,
58890,West Arthur (S),2018,798,,
59030,Westonia (S),2001,249,,
59030,Westonia (S),2002,241,,
59030,Westonia (S),2003,237,,
59030,Westonia (S),2004,236,,
59030,Westonia (S),2005,230,,
59030,Westonia (S),2006,226,,
59030,Westonia (S),2007,235,,
59030,Westonia (S),2008,248,,
59030,Westonia (S),2009,265,,
59030,Westonia (S),2010,278,,
59030,Westonia (S),2011,282,,
59030,Westonia (S),2012,293,,
59030,Westonia (S),2013,302,,
59030,Westonia (S),2014,305,,
59030,Westonia (S),2015,306,,
59030,Westonia (S),2016,306,,
59030,Westonia (S),2017,310,,
59030,Westonia (S),2018,302,,
59100,Wickepin (S),2001,747,,
59100,Wickepin (S),2002,749,,
59100,Wickepin (S),2003,753,,
59100,Wickepin (S),2004,752,,
59100,Wickepin (S),2005,755,,
59100,Wickepin (S),2006,762,,
59100,Wickepin (S),2007,753,,
59100,Wickepin (S),2008,754,,
59100,Wickepin (S),2009,759,,
59100,Wickepin (S),2010,761,,
59100,Wickepin (S),2011,767,,
59100,Wickepin (S),2012,771,,
59100,Wickepin (S),2013,764,,
59100,Wickepin (S),2014,744,,
59100,Wickepin (S),2015,737,,
59100,Wickepin (S),2016,740,,
59100,Wickepin (S),2017,734,,
59100,Wickepin (S),2018,730,,
59170,Williams (S),2001,959,,
59170,Williams (S),2002,955,,
59170,Williams (S),2003,953,,
59170,Williams (S),2004,932,,
59170,Williams (S),2005,919,,
59170,Williams (S),2006,908,,
59170,Williams (S),2007,912,,
59170,Williams (S),2008,919,,
59170,Williams (S),2009,929,,
59170,Williams (S),2010,935,,
59170,Williams (S),2011,940,,
59170,Williams (S),2012,967,,
59170,Williams (S),2013,977,,
59170,Williams (S),2014,993,,
59170,Williams (S),2015,1005,,
59170,Williams (S),2016,1000,,
59170,Williams (S),2017,1023,,
